63927	3136	43.6775	-1	1106841600.0
63928	3138	-1	-1	1338739200.0
63929	3138	-1	-1	1338739200.0
63930	3165	1710.0	-1	1309708800.0
63931	3172	45.0	-1	1087488000.0
63932	3173	-1	-1	1093449600.0
63933	3298	-1	-1	757353600.0
63934	3298	-1	-1	757353600.0
63935	3298	-1	-1	757353600.0
63936	3298	-1	-1	757353600.0
63937	3298	-1	-1	757353600.0
63938	3298	-1	-1	757353600.0
63939	3298	-1	-1	757353600.0
63940	3330	-1	-1	937497600.0
63941	3354	55.56	-1	1093276800.0
63942	3354	-1	-1	1093276800.0
63943	3354	-1	-1	1093276800.0
63943	3354	-1	-1	1093276800.0
63941	3354	55.56	-1	1093276800.0
63942	3354	-1	-1	1093276800.0
63944	3377	-1	-1	993744000.0
63945	3377	-1	-1	993744000.0
63946	3377	-1	-1	993744000.0
63947	3385	880.0	-1	1041782400.0
63948	3385	320.0	-1	1041782400.0
63949	3390	-1	-1	1077465600.0
63950	3390	-1	-1	1077465600.0
63951	3471	-1	-1	1354118400.0
63952	3502	119.683	-1	1095004800.0
63953	3502	13.2981	-1	1095004800.0
63954	3507	-1	-1	1358438400.0
63954	3507	-1	-1	1358438400.0
63954	3507	-1	-1	1358438400.0
63955	3530	-1	-1	1238601600.0
63956	3639	-1	-1	1318435200.0
51096	3686	20.0	897494400.0	991929600.0
63957	3686	21.212	-1	991929600.0
63958	3686	25.0	-1	991929600.0
63959	3714	-1	-1	829497600.0
63960	3714	-1	-1	829497600.0
63961	3714	-1	-1	829497600.0
63962	3714	-1	-1	829497600.0
63963	3722	-1	-1	990115200.0
63964	3722	-1	-1	990115200.0
63965	3757	-1	-1	1102435200.0
63966	3762	-1	-1	1007913600.0
63967	3762	-1	-1	1007913600.0
63968	3787	5.0	-1	1030377600.0
63969	3819	1330.0	-1	1159459200.0
63970	3819	1530.0	-1	1159459200.0
63971	3931	428.7176	-1	988041600.0
63972	4003	-1	-1	1060099200.0
63973	4003	-1	-1	1060099200.0
63974	4003	-1	-1	1060099200.0
63975	4009	1579.76	-1	1135958400.0
63976	4021	-1	-1	1016380800.0
63977	4021	-1	-1	1016380800.0
63978	4024	-1	-1	1291910400.0
63979	4047	-1	-1	1112544000.0
63980	4047	-1	-1	1112544000.0
63981	4096	-1	-1	1263484800.0
63982	4143	-1	-1	1311696000.0
63983	4155	1917.0	-1	929635200.0
63984	4155	1266.1807	-1	929635200.0
63985	4164	50.0	-1	1345564800.0
63986	4214	-1	-1	1236528000.0
63987	4239	-1	-1	729705600.0
63988	4239	8.82	-1	729705600.0
63989	4281	-1	-1	1016640000.0
63990	4308	-1	-1	1097337600.0
63991	4315	45000.0	-1	1026144000.0
63992	4383	-1	-1	1358092800.0
63993	4421	-1	-1	1256486400.0
63994	4448	-1	-1	1400083200.0
63995	4448	-1	-1	1400083200.0
63996	4504	10790.4	-1	942336000.0
63997	4597	25.0	-1	1130169600.0
63997	4597	25.0	-1	1130169600.0
63998	4639	-1	-1	1265817600.0
63999	4657	-1	-1	577292400.0
63925	4657	-1	-1	577292400.0
64000	4657	-1	-1	577292400.0
64001	4657	-1	-1	577292400.0
64002	4657	-1	-1	577292400.0
64003	4657	-1	-1	577292400.0
64004	4657	-1	-1	577292400.0
64005	4657	-1	-1	577292400.0
64006	4657	-1	-1	577292400.0
64007	4859	-1	-1	1036425600.0
64007	4859	-1	-1	1036425600.0
64008	4865	2000.0	-1	1180972800.0
64009	4918	-1	-1	1425312000.0
64010	4939	9440.0	-1	1093449600.0
64011	4939	2360.0	-1	1093449600.0
64012	4954	-1	-1	762364800.0
64013	4954	-1	-1	762364800.0
64014	4954	-1	-1	762364800.0
64015	4954	-1	-1	762364800.0
64016	4955	20.0	-1	1191859200.0
64017	4965	2000.0	-1	1039536000.0
64018	4965	3000.0	-1	1039536000.0
64019	5003	-1	-1	1236528000.0
64020	5021	-1	-1	1149004800.0
64021	5072	-1	-1	1004371200.0
64022	5072	-1	-1	1004371200.0
64023	5072	-1	-1	1004371200.0
64024	5095	-1	-1	755971200.0
44189	5096	-1	1249574400.0	1312387200.0
63975	5181	258.0	-1	849024000.0
8507	5238	30.0	1206374400.0	1304611200.0
64025	5259	2.0	-1	795024000.0
64026	5268	-1	-1	945878400.0
64027	5268	-1	-1	945878400.0
64028	5311	560.0	-1	1372176000.0
64029	5311	240.0	-1	1372176000.0
64030	5375	-1	-1	1396886400.0
64031	5520	15.0	-1	1027353600.0
64032	5520	50.0	-1	1027353600.0
63975	5582	7000.0	-1	1224172800.0
64033	5595	1815.8893	-1	864662400.0
64034	5595	952.0	-1	864662400.0
64035	5604	2600.0	-1	1093795200.0
64035	5604	2600.0	-1	1093795200.0
64036	5610	-1	-1	959788800.0
64037	5610	-1	-1	959788800.0
64038	5610	-1	-1	959788800.0
64039	5803	-1	-1	821635200.0
64040	5805	-1	-1	1397577600.0
64041	5841	-1	-1	1404748800.0
64042	5841	-1	-1	1404748800.0
64043	5857	1000.0	-1	1158163200.0
64044	5897	1280.0	-1	857404800.0
64045	5897	200.0	-1	857404800.0
64046	5897	100.0	-1	857404800.0
64047	5956	-1	-1	1000051200.0
64048	6009	-1	-1	875980800.0
64049	6009	-1	-1	875980800.0
64050	6101	-1	-1	908726400.0
64051	6146	-1	-1	1379779200.0
64052	6146	-1	-1	1379779200.0
64053	6157	104.0	-1	1056297600.0
64054	6157	174.0	-1	1056297600.0
64055	6225	-1	-1	769449600.0
64056	6225	-1	-1	769449600.0
64057	6266	240.0	-1	1031587200.0
64058	6379	-1	-1	879782400.0
64059	6379	-1	-1	879782400.0
64060	6379	-1	-1	879782400.0
64061	6379	-1	-1	879782400.0
64062	6444	-1	-1	1032969600.0
64063	6444	60.0	-1	1032969600.0
64064	6444	-1	-1	1032969600.0
34412	6452	-1	1216828800.0	1306166400.0
64065	6498	40.0	-1	854467200.0
64066	6498	60.0	-1	854467200.0
20791	6547	-1	741456000.0	970156800.0
64067	6547	-1	-1	970156800.0
64068	6605	-1	-1	938534400.0
64069	6605	-1	-1	938534400.0
64070	6605	-1	-1	938534400.0
64071	6695	-1	-1	1085932800.0
64072	6708	-1	-1	1418918400.0
64073	6708	-1	-1	1418918400.0
64074	6713	-1	-1	1082476800.0
64075	6797	-1	-1	1127923200.0
64076	6797	-1	-1	1127923200.0
64077	6800	375.0	-1	921772800.0
64078	6800	125.0	-1	921772800.0
64079	6804	2550.0	-1	1312128000.0
64080	6804	2450.0	-1	1312128000.0
64081	6816	-1	-1	943545600.0
64082	6816	-1	-1	943545600.0
64083	6877	1638.0	-1	959270400.0
43770	6877	162.0	765129600.0	959270400.0
64084	6886	3.0	-1	1231430400.0
64085	6903	1000.0	-1	1289232000.0
64086	6905	-1	-1	1378051200.0
64087	6905	-1	-1	1378051200.0
64088	6911	600.0	-1	1304870400.0
64089	7013	12.0	-1	978364800.0
64090	7017	-1	-1	999792000.0
64091	7030	1460.0	-1	1006185600.0
64092	7039	-1	-1	757267200.0
64013	7039	-1	-1	757267200.0
64093	7039	-1	-1	757267200.0
64094	7067	-1	-1	998496000.0
64094	7067	-1	-1	998496000.0
64094	7067	-1	-1	998496000.0
64095	7072	-1	-1	1425830400.0
64096	7072	-1	-1	1425830400.0
64097	7118	-1	-1	945100800.0
64098	7122	61.0	-1	730310400.0
64099	7122	37.9	-1	730310400.0
64100	7153	-1	-1	1167840000.0
64101	7165	-1	-1	1321459200.0
64102	7184	-1	-1	778867200.0
64103	7224	1500.0	-1	974131200.0
64104	7224	1200.0	-1	974131200.0
64105	7224	300.0	-1	974131200.0
64106	7268	-1	-1	994348800.0
64107	7275	-1	-1	1041350400.0
64107	7275	-1	-1	1041350400.0
64108	7275	-1	-1	1041350400.0
64108	7275	-1	-1	1041350400.0
64109	7277	-1	-1	1085414400.0
64110	7280	500.0	-1	1139500800.0
64111	7331	-1	-1	1408896000.0
64112	7341	-1	-1	1110729600.0
64113	7469	200.0	-1	1250524800.0
64114	7469	250.0	-1	1250524800.0
64115	7469	35.0	-1	1250524800.0
64116	7469	200.0	-1	1250524800.0
64117	7469	20.0	-1	1250524800.0
64118	7469	130.0	-1	1250524800.0
64119	7469	662.5	-1	1250524800.0
64120	7469	1696.0	-1	1250524800.0
64121	7473	-1	-1	570211200.0
64122	7490	-1	-1	919699200.0
64123	7490	-1	-1	919699200.0
64124	7530	17.1	-1	795283200.0
64125	7530	7.6	-1	795283200.0
64126	7530	-1	-1	795283200.0
64127	7582	-1	-1	1084896000.0
64128	7582	-1	-1	1084896000.0
64129	7599	-1	-1	1342713600.0
64130	7605	-1	-1	1425052800.0
64131	7625	-1	-1	908121600.0
64132	7632	-1	-1	1114531200.0
64133	7637	219.3	-1	917280000.0
64134	7721	4.847	-1	860515200.0
64135	7766	-1	-1	1004371200.0
64136	7766	-1	-1	1004371200.0
64135	7766	-1	-1	1004371200.0
64136	7766	-1	-1	1004371200.0
64137	7786	-1	-1	757353600.0
64138	7786	-1	-1	757353600.0
64013	7786	-1	-1	757353600.0
64139	7786	-1	-1	757353600.0
64140	7786	-1	-1	757353600.0
64141	7786	-1	-1	757353600.0
64142	7848	-1	-1	1252512000.0
64143	7854	-1	-1	1144080000.0
8143	7854	-1	1054483200.0	1144080000.0
64144	7902	-1	-1	876326400.0
64145	7902	-1	-1	876326400.0
64146	7902	-1	-1	876326400.0
64147	7902	-1	-1	876326400.0
64148	7902	-1	-1	876326400.0
64149	7902	-1	-1	876326400.0
64150	7902	-1	-1	876326400.0
64151	7902	-1	-1	876326400.0
64152	7902	-1	-1	876326400.0
64153	7902	-1	-1	876326400.0
64154	7916	250.0	-1	1245945600.0
64155	7916	50.0	-1	1245945600.0
64156	7916	130.0	-1	1245945600.0
64157	7960	282.0	-1	1076947200.0
64158	7960	18.0	-1	1076947200.0
7473	8028	-1	570211200.0	986140800.0
64159	8028	-1	-1	986140800.0
64160	8075	133.0	-1	1089129600.0
64161	8075	867.0	-1	1089129600.0
64162	8095	-1	-1	1417017600.0
64163	8124	-1	-1	1398096000.0
21160	8124	-1	1283443200.0	1398096000.0
64164	8164	5000.0	-1	1059062400.0
58783	8193	-1	799430400.0	999446400.0
64165	8193	-1	-1	999446400.0
64166	8193	-1	-1	999446400.0
64167	8193	-1	-1	999446400.0
64168	8193	-1	-1	999446400.0
64169	8193	-1	-1	999446400.0
27019	8193	-1	970156800.0	999446400.0
64170	8193	-1	-1	999446400.0
64171	8193	-1	-1	999446400.0
64172	8197	-1	-1	1346601600.0
64173	8296	-1	-1	971625600.0
64174	8320	867.0	-1	1132502400.0
64175	8320	2000.0	-1	1132502400.0
64176	8357	-1	-1	971712000.0
64177	8383	80.0	-1	1088438400.0
64178	8383	60.0	-1	1088438400.0
64179	8383	60.0	-1	1088438400.0
64180	8451	-1	-1	860947200.0
64180	8451	-1	-1	860947200.0
64181	8508	-1	-1	1124294400.0
64182	8573	-1	-1	888940800.0
64183	8573	-1	-1	888940800.0
64184	8573	-1	-1	888940800.0
64185	8573	-1	-1	888940800.0
64186	8573	-1	-1	888940800.0
64187	8573	-1	-1	888940800.0
64188	8573	-1	-1	888940800.0
64189	8573	-1	-1	888940800.0
64190	8573	-1	-1	888940800.0
64191	8573	-1	-1	888940800.0
64192	8622	-1	-1	974304000.0
64192	8622	-1	-1	974304000.0
64193	8627	-1	-1	1008777600.0
64194	8634	-1	-1	1093881600.0
64195	8634	3200.0	-1	1093881600.0
64196	8649	-1	-1	1015171200.0
64197	8649	-1	-1	1015171200.0
64198	8652	-1	-1	1146326400.0
64199	8662	-1	-1	931276800.0
64200	8669	8.0	-1	727113600.0
64201	8669	22.0	-1	727113600.0
64202	8669	10.0	-1	727113600.0
64203	8677	73.2	-1	860947200.0
64204	8694	474.0	-1	677343600.0
64205	8725	3000.0	-1	788544000.0
64206	8725	2150.0	-1	788544000.0
64207	8741	-1	-1	1097164800.0
64208	8741	-1	-1	1097164800.0
64209	8741	-1	-1	1097164800.0
64207	8741	-1	-1	1097164800.0
64208	8741	-1	-1	1097164800.0
64209	8741	-1	-1	1097164800.0
64210	8752	2970.0	-1	1249401600.0
45976	8786	-1	1030896000.0	1300204800.0
64211	8790	-1	-1	1344787200.0
64212	8809	-1	-1	1068480000.0
64213	8846	-1	-1	1040832000.0
64213	8846	-1	-1	1040832000.0
64214	8846	20.0	-1	1040832000.0
64214	8846	20.0	-1	1040832000.0
64215	8860	115.0	-1	1043769600.0
64216	8869	15365.0	-1	1109174400.0
64217	8869	2682.0	-1	1109174400.0
64218	8869	2653.0	-1	1109174400.0
64216	8869	15365.0	-1	1109174400.0
64219	8869	615.0	-1	1109174400.0
64217	8869	2682.0	-1	1109174400.0
64218	8869	2653.0	-1	1109174400.0
64219	8869	615.0	-1	1109174400.0
64220	8894	30.0	-1	904233600.0
64221	8894	-1	-1	904233600.0
64222	8897	-1	-1	1171296000.0
64223	8897	-1	-1	1171296000.0
64224	9004	-1	-1	1283443200.0
64225	9004	-1	-1	1283443200.0
64226	9022	-1	-1	1262707200.0
64227	9109	-1	-1	946310400.0
64228	9109	-1	-1	946310400.0
64229	9109	-1	-1	946310400.0
64230	9109	-1	-1	946310400.0
64231	9109	-1	-1	946310400.0
64059	9109	-1	-1	946310400.0
64232	9109	-1	-1	946310400.0
64233	9109	-1	-1	946310400.0
63977	9109	-1	-1	946310400.0
64234	9131	3000.0	-1	1293638400.0
64235	9131	2000.0	-1	1293638400.0
64236	9149	-1	-1	1367510400.0
64237	9236	-1	-1	824313600.0
64238	9236	-1	-1	824313600.0
64239	9253	-1	-1	1081872000.0
64239	9253	-1	-1	1081872000.0
64240	9268	-1	-1	1385308800.0
64241	9268	-1	-1	1385308800.0
64242	9268	-1	-1	1385308800.0
64243	9301	-1	-1	1213545600.0
64244	9301	-1	-1	1213545600.0
64245	9317	3000.0	-1	1333036800.0
64246	9347	-1	-1	1026144000.0
64247	9392	-1	-1	1009296000.0
64248	9415	1551.0	-1	807206400.0
64249	9415	625.5	-1	807206400.0
64250	9415	325.5	-1	807206400.0
362	9445	51337.9948	891100800.0	1157299200.0
64251	9445	13220.7728	-1	1157299200.0
64252	9445	69572.1613	-1	1157299200.0
64253	9450	-1	-1	1027440000.0
64254	9453	600.0	-1	873993600.0
64255	9514	-1	-1	983980800.0
64256	9539	35.0	-1	719856000.0
64256	9539	35.0	-1	719856000.0
64256	9539	35.0	-1	719856000.0
64257	9544	100000.0	-1	375465600.0
64258	9594	-1	-1	927820800.0
64259	9594	-1	-1	927820800.0
64260	9598	50.0	-1	1346601600.0
64261	9615	680.0	-1	835286400.0
64261	9615	680.0	-1	835286400.0
64262	9636	-1	-1	1189094400.0
63904	9636	7600.0	-1	1189094400.0
64263	9690	40.0	-1	1281888000.0
64264	9697	-1	-1	1233849600.0
64265	9828	-1	-1	988214400.0
64266	9829	250.0	-1	1238515200.0
64267	9916	-1	-1	1216051200.0
64268	9926	-1	-1	826732800.0
64269	9926	-1	-1	826732800.0
64270	9926	-1	-1	826732800.0
63860	9937	10000.0	-1	1244649600.0
64271	9952	-1	-1	1037116800.0
64272	9953	-1	-1	953913600.0
64273	10000	4.0263	-1	1064419200.0
64274	10000	11.9447	-1	1064419200.0
64275	10000	18.1184	-1	1064419200.0
64276	10000	20.1316	-1	1064419200.0
64277	10000	2.6842	-1	1064419200.0
64278	10000	16.3348	-1	1064419200.0
64279	10000	11.4025	-1	1064419200.0
64280	10000	12.5259	-1	1064419200.0
64281	10001	3000.0	-1	1072022400.0
64282	10030	-1	-1	926956800.0
64283	10030	-1	-1	926956800.0
64284	10030	-1	-1	926956800.0
64285	10030	-1	-1	926956800.0
64286	10030	-1	-1	926956800.0
64287	10030	-1	-1	926956800.0
64288	10047	-1	-1	1101052800.0
64289	10047	-1	-1	1101052800.0
64290	10057	100.0	-1	1271174400.0
64291	10085	-1	-1	1269446400.0
64292	10118	-1	-1	1041436800.0
64293	10118	-1	-1	1041436800.0
63837	10118	-1	-1	1041436800.0
63863	10144	-1	-1	978796800.0
64294	10180	-1	-1	1236096000.0
63975	10202	-1	-1	852393600.0
64295	10202	-1	-1	852393600.0
64296	10202	-1	-1	852393600.0
64297	10202	-1	-1	852393600.0
64298	10202	-1	-1	852393600.0
64299	10202	-1	-1	852393600.0
64300	10202	-1	-1	852393600.0
64301	10202	-1	-1	852393600.0
63999	10202	-1	-1	852393600.0
64302	10208	-1	-1	888854400.0
64303	10208	-1	-1	888854400.0
64304	10208	-1	-1	888854400.0
64305	10302	-1	-1	895161600.0
64306	10305	-1	-1	1073836800.0
64307	10336	-1	-1	1019491200.0
64308	10336	-1	-1	1019491200.0
64309	10342	-1	-1	917193600.0
64310	10354	-1	-1	1029686400.0
64311	10424	630.0	-1	1286899200.0
64312	10429	541.98	-1	1388419200.0
64313	10479	-1	-1	1264608000.0
64314	10496	-1	-1	1335542400.0
64315	10496	-1	-1	1335542400.0
64316	10496	-1	-1	1335542400.0
64317	10496	-1	-1	1335542400.0
64318	10496	-1	-1	1335542400.0
64110	10527	1000.0	-1	1219680000.0
47248	10569	8000.0	818352000.0	1181577600.0
64319	10576	0.0	-1	1350489600.0
64320	10652	250.0	-1	1198080000.0
64321	10652	-1	-1	1198080000.0
64322	10657	-1	-1	868377600.0
64323	10657	-1	-1	868377600.0
64324	10678	255.0	-1	1222531200.0
64325	10701	100.0	-1	737913600.0
64326	10722	-1	-1	1431878400.0
1734	10722	-1	1221148800.0	1431878400.0
64327	10729	-1	-1	1223481600.0
64328	10729	-1	-1	1223481600.0
64329	10729	480.0	-1	1223481600.0
64330	10785	540.0	-1	534960000.0
64331	10789	-1	-1	1317312000.0
64332	10800	15.0	-1	520873200.0
64333	10800	64.0	-1	520873200.0
64334	10816	20.0	-1	931363200.0
64335	10816	10.0	-1	931363200.0
64336	10836	-1	-1	982166400.0
64337	10854	-1	-1	1019750400.0
64338	10854	-1	-1	1019750400.0
28479	10854	-1	371923200.0	1019750400.0
64339	10973	710.0	-1	1287331200.0
64339	10973	710.0	-1	1287331200.0
64340	10986	-1	-1	1280246400.0
64341	11144	-1	-1	871574400.0
64342	11151	-1	-1	1095004800.0
64343	11151	-1	-1	1095004800.0
64344	11228	-1	-1	1384272000.0
64345	11306	-1	-1	864144000.0
64346	11306	-1	-1	864144000.0
4954	11318	-1	762364800.0	1314028800.0
64347	11318	-1	-1	1314028800.0
64348	11376	1997.0	-1	927648000.0
64349	11421	320.0	-1	1163433600.0
64350	11512	80.0	-1	1099497600.0
64351	11580	-1	-1	1303228800.0
64352	11580	-1	-1	1303228800.0
64353	11618	2500.0	-1	1349971200.0
64354	11618	1500.0	-1	1349971200.0
64355	11618	3000.0	-1	1349971200.0
64356	11618	3000.0	-1	1349971200.0
64357	11639	-1	-1	1369065600.0
64358	11639	480.0	-1	1369065600.0
64359	11639	-1	-1	1369065600.0
64360	11662	-1	-1	1337270400.0
63999	11696	-1	-1	834768000.0
64361	11751	-1	-1	998928000.0
63937	11751	-1	-1	998928000.0
64362	11763	-1	-1	835632000.0
64363	11763	-1	-1	835632000.0
64364	11763	-1	-1	835632000.0
64365	11789	120.0	-1	1333123200.0
64366	11808	40.0	-1	974304000.0
64367	11819	10.0	-1	1180886400.0
64368	11856	-1	-1	-101116800.0
64369	11856	-1	-1	-101116800.0
64370	11856	-1	-1	-101116800.0
64371	11856	-1	-1	-101116800.0
64372	11856	-1	-1	-101116800.0
64300	11856	-1	-1	-101116800.0
64373	11856	-1	-1	-101116800.0
64374	11904	20.0	-1	1231430400.0
64375	11963	-1	-1	1199808000.0
64376	11963	-1	-1	1199808000.0
64377	11963	-1	-1	1199808000.0
64378	11963	-1	-1	1199808000.0
64379	11970	2000.0	-1	1268668800.0
64380	12020	-1	-1	1042473600.0
64381	12031	6000.0	-1	1015171200.0
64382	12066	10000.0	-1	1089734400.0
64383	12085	600.0	-1	1148745600.0
544	12157	-1	1398787200.0	1421856000.0
64384	12252	-1	-1	1288800000.0
64385	12252	-1	-1	1288800000.0
64386	12252	-1	-1	1288800000.0
64387	12272	-1	-1	917280000.0
64388	12281	-1	-1	859910400.0
64389	12281	-1	-1	859910400.0
64390	12281	-1	-1	859910400.0
64391	12281	-1	-1	859910400.0
64392	12281	-1	-1	859910400.0
64393	12306	-1	-1	877017600.0
64394	12306	-1	-1	877017600.0
64395	12316	-1	-1	1294156800.0
64396	12316	-1	-1	1294156800.0
64397	12322	-1	-1	1318348800.0
64398	12353	-1	-1	1385568000.0
64399	12353	-1	-1	1385568000.0
64400	12415	-1	-1	1057161600.0
64401	12443	-1	-1	903542400.0
64402	12443	-1	-1	903542400.0
64403	12460	-1	-1	1069862400.0
64404	12524	-1	-1	1241020800.0
63897	12612	-1	-1	1302624000.0
64405	12851	1803.0	-1	1141315200.0
64406	12857	-1	-1	1272297600.0
64407	12959	90.0	-1	1273593600.0
64408	12977	5.0	-1	1068739200.0
64409	12977	150.0	-1	1068739200.0
64410	12977	45.0	-1	1068739200.0
64411	13007	15000.0	-1	1330012800.0
64412	13007	15000.0	-1	1330012800.0
64413	13009	1173.0	-1	1081699200.0
64414	13009	1127.0	-1	1081699200.0
64415	13014	7500.0	-1	1035475200.0
64416	13014	2500.0	-1	1035475200.0
64417	13021	100.0	-1	1277654400.0
64417	13021	100.0	-1	1277654400.0
64228	13121	-1	-1	474739200.0
64418	13184	-1	-1	804441600.0
64419	13184	-1	-1	804441600.0
64420	13194	-1	-1	1184515200.0
64421	13268	60.0	-1	598550400.0
64422	13276	-1	-1	1342627200.0
64423	13317	-1	-1	1395244800.0
64424	13317	-1	-1	1395244800.0
64425	13325	-1	-1	882892800.0
64426	13325	-1	-1	882892800.0
64427	13338	-1	-1	1395331200.0
64428	13405	-1	-1	733075200.0
64429	13405	-1	-1	733075200.0
64430	13405	-1	-1	733075200.0
64431	13405	-1	-1	733075200.0
64432	13417	-1	-1	1182268800.0
64433	13417	2000.0	-1	1182268800.0
64434	13417	-1	-1	1182268800.0
64435	13417	-1	-1	1182268800.0
64436	13417	-1	-1	1182268800.0
63856	13417	-1	-1	1182268800.0
64437	13417	-1	-1	1182268800.0
64438	13417	-1	-1	1182268800.0
64439	13417	-1	-1	1182268800.0
64440	13417	-1	-1	1182268800.0
64441	13476	-1	-1	1398009600.0
64442	13476	-1	-1	1398009600.0
64443	13531	25.0	-1	904579200.0
64444	13547	-1	-1	1030032000.0
64445	13547	-1	-1	1030032000.0
64446	13547	-1	-1	1030032000.0
64447	13547	-1	-1	1030032000.0
64448	13553	500.0	-1	1255536000.0
64449	13605	-1	-1	1145894400.0
64450	13643	1000.0	-1	1059667200.0
64451	13784	-1	-1	1249488000.0
64452	13808	-1	-1	943545600.0
64453	13845	-1	-1	1025452800.0
64454	13883	-1	-1	797961600.0
64455	13883	-1	-1	797961600.0
64456	13883	-1	-1	797961600.0
64457	13883	-1	-1	797961600.0
15776	13977	-1	883324800.0	1201449600.0
64458	13992	25.0	-1	925056000.0
64459	13999	-1	-1	1085587200.0
64460	14020	-1	-1	1357228800.0
64461	14020	-1	-1	1357228800.0
64462	14046	270.0	-1	1100620800.0
64463	14046	30.0	-1	1100620800.0
64464	14057	42.7	-1	757180800.0
64464	14057	42.7	-1	757180800.0
64465	14082	75.0	-1	734284800.0
64466	14082	126.3692	-1	734284800.0
